"Result  :  Query Result"
"Save Time: 03/01/2019 13:31:42"

"User Name:xli"

"Total 13,675   Records"

"Start Time","Period","NE Name","ABCF","AAR Message Success Rate on A-BCF (%)","Number of AAA Messages Received by A-BCF (times)","Number of AAR Messages Sent by A-BCF (times)","Number of ABCF AAA Timeout Times (times)","Number of ABCF Dedicated Bearer Reestablishment Successes (times)","Number of ABCF Dedicated Bearer Reestablishment Times (times)","Number of A-BCF-Received AAA Messages Carrying DUPLICATED_AF_SESSION (times)","Number of A-BCF-Received AAA Messages Carrying FILTER_RESTRICTIONS (times)","Number of A-BCF-Received AAA Messages Carrying INVALID_SERVICE_INFORMATION (times)","Number of A-BCF-Received AAA Messages Carrying IP-CAN_SESSION_NOT_AVAILABLE (times)","Number of A-BCF-Received AAA Messages Carrying REQUESTED_SERVICE_NOT_AUTHORIZED (times)","Number of A-BCF-Received AAA Messages Carrying TEMPORARY_NETWORK_FAILURE (times)","Number of A-BCF-Received AAA Messages Carrying UNAUTHORIZED_NON_EMERGENCY_SESSION (times)","Number of ABCF-Received ASR Messages Before Call Answering (times)","Number of ABCF-Received ASR Messages Before Call Establishment (times)","Number of A-BCF-Received ASR Messages Carrying BEARER_RELEASED (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER During Calls (times)","Number of ABCF-Received ASR Messages During Calls (times)","Number of A-BCF-Received ASR Messages for Session Release (times)","Number of A-BCF-Received RAR Messages Carrying BEARER_RELEASED (times)","Number of A-BCF-Received RAR Messages Carrying charging-correlaton-exchange (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-access-network-info-report (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-connection-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-failed-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-loss-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-recovery-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-release-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-resource-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-successful-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (for Registered Users) (times)","Number of A-BCF-Received RAR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_ADMINISTRATIVE (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_BAD_ANSWER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LINK_BROKEN (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LOGOUT (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SERVICE_NOT_PROVIDED (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SESSION_TIMEOUT (times)","Number of ABCF STA Timeout Times (times)","Number of ASA Messages Sent by A-BCF (times)","Number of ASR Messages Received by A-BCF (times)","Number of Negative AAA Messages Received by A-BCF (times)","Number of Positive AAA Messages Received by A-BCF (times)","Number of RAA Messages Sent by A-BCF (times)","Number of RAR Messages Received by A-BCF (times)","Number of STA Messages Received by A-BCF (times)","Number of STR Messages Sent by A-BCF (times)"
02/24/2019 10:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.788,52873,52876,0,0,0,0,0,2,107,0,0,0,12,227,45,7,15,9,198,5,189,3,0,0,0,0,3464,0,0,0,70,251,0,0,28925,0,0,0,0,0,0,0,0,0,0,0,0,7931,0,1,25364,1927,0,0,3715,3715,109,52764,34824,34824,35270,35275
02/24/2019 10:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.601,49358,49364,0,0,0,0,0,6,185,0,0,0,11,149,62,9,25,21,112,2,104,5,0,0,0,0,3289,0,0,1,88,185,0,0,25343,0,0,0,0,0,0,0,0,0,0,0,0,7682,0,2,23775,1817,0,0,3474,3474,191,49167,29563,29563,33323,33330
02/24/2019 10:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.608,44345,44348,0,0,0,0,0,3,168,0,0,0,13,220,51,4,21,7,202,9,174,11,0,0,0,0,2839,0,0,0,95,264,0,0,23564,0,0,0,0,0,0,0,0,0,0,0,0,6959,0,2,21601,1558,0,0,3103,3103,171,44174,27725,27725,30185,30190
02/24/2019 10:15:00,15,"rn2imsbc031","Entity name=ABCF",99.731,52843,52846,0,0,0,0,0,2,137,0,0,0,17,287,128,8,25,13,219,9,171,17,0,0,0,0,3829,0,0,0,114,358,0,0,30207,0,0,0,0,0,0,0,0,0,0,0,0,8164,0,0,25389,1816,0,0,4187,4187,139,52704,34461,34461,35420,35420
02/24/2019 10:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.629,43716,43718,0,0,0,0,0,6,152,0,0,0,19,217,65,8,17,4,191,9,154,16,0,0,0,0,2970,1,0,0,94,267,0,0,23409,0,0,0,0,0,0,0,0,0,0,0,0,6810,1,0,21150,1420,0,0,3237,3237,160,43556,26992,26992,29437,29438
02/24/2019 10:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.756,55682,55690,0,0,0,0,0,3,125,0,0,0,17,283,37,7,13,5,252,10,238,1,0,0,0,0,3766,0,0,0,67,296,0,0,30697,0,0,0,0,0,0,0,0,0,0,0,0,8391,0,0,26678,2006,0,0,4062,4062,128,55554,36480,36480,37139,37135
02/24/2019 10:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.602,52310,52316,0,0,0,0,0,5,197,0,0,0,5,223,46,4,22,10,185,1,181,2,0,0,0,0,3323,0,0,0,95,242,0,0,26833,0,0,0,0,0,0,0,0,0,0,0,0,8152,0,1,25049,1836,0,0,3565,3565,202,52108,31319,31319,35110,35111
02/24/2019 10:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.604,46479,46498,0,0,0,0,0,2,163,0,0,0,14,235,49,7,11,18,205,7,186,7,0,0,0,0,2954,0,0,0,104,265,0,0,24560,0,0,0,0,0,0,0,0,0,0,0,0,7150,1,1,22804,1636,0,0,3219,3219,165,46314,29162,29162,31666,31665
02/24/2019 10:30:00,15,"rn2imsbc031","Entity name=ABCF",99.733,55851,55854,0,0,0,0,0,2,143,0,0,0,30,266,109,12,18,8,204,18,146,17,0,0,0,0,4230,0,0,0,118,321,0,0,32634,0,0,0,0,0,0,0,0,0,0,0,0,8705,9,1,26714,1947,0,0,4551,4551,146,55705,36498,36498,37439,37443
02/24/2019 10:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.603,47379,47384,0,0,0,0,0,3,180,0,0,0,17,219,80,8,16,14,200,9,148,25,0,0,0,0,3213,0,0,0,139,295,0,0,25518,0,0,0,0,0,0,0,0,0,0,0,0,7173,1,0,22880,1638,0,0,3508,3508,183,47196,29503,29503,31769,31769
02/24/2019 10:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.726,59435,59439,0,0,0,0,0,3,156,0,0,0,6,270,39,3,18,6,240,3,231,4,0,0,0,0,3870,0,0,0,81,284,0,0,32867,0,0,0,0,0,0,0,0,0,0,0,0,8970,0,0,28514,2108,0,0,4154,4154,159,59276,38767,38767,39655,39656
02/24/2019 10:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.566,56649,56658,0,0,0,0,0,12,225,0,0,0,12,240,48,8,20,8,206,4,195,4,2,0,0,2,3747,0,0,0,115,270,0,0,29209,0,0,0,0,0,0,0,0,0,0,0,0,8960,7,2,27236,2005,0,0,4017,4017,237,56412,33938,33938,38301,38300
02/24/2019 10:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.564,48843,48846,0,0,0,0,0,6,204,0,0,0,20,273,67,8,23,14,233,12,206,12,0,0,0,0,3146,0,0,0,87,312,0,0,26210,0,0,0,0,0,0,0,0,0,0,0,0,7551,0,0,23891,1687,0,0,3458,3458,210,48633,30525,30525,33185,33185
02/24/2019 10:45:00,15,"rn2imsbc031","Entity name=ABCF",99.712,60049,60058,0,0,0,0,0,3,159,0,0,0,23,298,132,10,19,16,249,13,175,29,0,0,0,0,4499,0,0,0,141,388,0,0,34796,0,0,0,0,0,0,0,0,0,0,0,0,9309,1,2,28401,2228,0,0,4887,4887,164,59885,38903,38903,40011,40010
02/24/2019 10:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.684,50692,50702,0,0,0,0,0,5,145,0,0,0,23,225,94,12,19,9,208,11,151,27,0,0,0,0,3491,0,0,1,141,313,0,0,27518,0,0,0,0,0,0,0,0,0,0,0,0,7925,0,0,24710,1695,0,0,3804,3804,150,50542,31728,31728,34411,34414
02/24/2019 10:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.761,60595,60597,0,0,0,0,0,7,136,0,0,0,5,230,45,3,23,6,191,2,178,5,2,0,1,1,4098,0,0,0,80,248,0,0,33582,0,0,0,0,0,0,0,0,0,0,0,0,9033,1,3,29349,2144,0,0,4346,4346,143,60452,39607,39607,40587,40592
02/24/2019 10:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.592,59561,59576,0,0,0,0,0,5,223,0,0,0,14,258,45,12,14,12,216,2,209,2,0,0,0,0,3869,0,0,2,121,268,0,0,30847,0,0,0,0,0,0,0,0,0,0,0,0,9281,4,2,28862,2035,0,0,4137,4137,228,59333,35436,35436,40274,40277
02/24/2019 10:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.561,52379,52396,0,0,0,0,0,4,209,0,0,0,19,337,72,7,22,20,299,11,265,16,0,0,0,0,3410,1,0,1,126,380,0,0,28336,0,0,0,0,0,0,0,0,0,0,0,0,8215,0,1,25153,1938,0,0,3790,3790,213,52166,32736,32736,35385,35385
02/24/2019 11:00:00,15,"rn2imsbc031","Entity name=ABCF",99.648,62808,62819,0,0,0,0,0,7,198,0,0,0,22,304,141,9,26,17,225,13,172,19,0,0,0,0,4744,0,0,0,129,374,0,0,36651,0,0,0,0,0,0,0,0,0,0,0,0,9747,1,1,30021,2185,0,0,5118,5118,210,62598,41054,41054,42014,42018
02/24/2019 11:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.584,52667,52683,0,0,0,0,0,11,192,0,0,0,22,192,90,5,17,15,175,17,127,13,2,0,1,1,3567,0,0,0,111,275,0,0,28899,0,0,0,0,0,0,0,0,0,0,0,0,8055,0,2,25546,1711,0,0,3842,3842,203,52464,32772,32772,35374,35376
02/24/2019 11:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.712,62861,62870,0,0,0,0,0,12,160,0,0,0,13,292,45,7,16,6,258,6,248,2,0,0,0,0,4243,0,0,1,97,316,0,0,34737,0,0,0,0,0,0,0,0,0,0,0,0,9504,0,5,30546,2150,0,0,4559,4559,172,62689,41090,41090,42277,42284
02/24/2019 11:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.567,62644,62654,0,0,0,0,0,11,250,0,0,0,12,250,55,5,26,13,213,7,199,3,0,0,0,0,4088,0,0,1,128,279,0,0,32789,0,0,0,0,0,0,0,0,0,0,0,0,9835,0,2,29912,2190,0,0,4367,4367,261,62383,37341,37341,42028,42036
02/24/2019 11:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.608,54304,54309,0,0,0,0,0,7,201,0,0,0,21,321,71,12,21,12,265,9,240,9,0,0,0,0,3646,0,0,0,100,347,0,0,29415,0,0,0,0,0,0,0,0,0,0,0,0,8373,0,1,26656,1844,0,0,3993,3993,208,54096,33889,33889,36936,36938
02/24/2019 11:15:00,15,"rn2imsbc031","Entity name=ABCF",99.635,64695,64703,0,0,0,0,0,3,225,0,0,0,31,344,143,10,37,15,269,21,197,30,2,0,2,0,4865,0,0,0,146,425,0,0,37532,0,0,0,0,0,0,0,0,0,0,0,0,10097,1,4,30721,2388,0,0,5290,5290,228,64467,41876,41876,43283,43286
02/24/2019 11:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.644,54703,54709,0,0,0,0,0,9,178,0,0,0,30,279,81,9,23,8,253,21,190,26,0,0,0,0,3796,0,0,0,131,340,0,0,29879,0,0,0,0,0,0,0,0,0,0,0,0,8399,0,2,26783,1889,0,0,4136,4136,189,54514,34126,34126,37144,37147
02/24/2019 11:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.75,63533,63541,0,0,0,0,0,3,148,0,0,0,14,292,54,8,16,11,254,6,243,3,0,0,0,0,4185,0,0,0,89,323,0,0,35336,0,0,0,0,0,0,0,0,0,0,0,0,9672,0,4,30628,2108,0,0,4508,4508,151,63382,41395,41395,42478,42478
02/24/2019 11:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.594,64452,64468,0,0,0,0,0,5,241,0,0,0,10,265,71,9,27,21,214,1,204,4,0,0,0,0,4340,0,0,0,131,305,0,0,33706,0,0,0,0,0,0,0,0,0,0,0,0,10038,0,4,31349,2196,0,0,4645,4645,246,64206,38737,38737,43674,43679
02/24/2019 11:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.676,54707,54710,0,0,0,0,0,1,173,0,0,0,20,282,58,12,17,10,242,8,216,12,0,0,0,0,3551,0,0,0,120,309,0,0,30158,0,0,0,0,0,0,0,0,0,0,0,0,8649,1,0,26536,1851,0,0,3860,3860,174,54533,34111,34111,37121,37124
02/24/2019 11:30:00,15,"rn2imsbc031","Entity name=ABCF",99.604,65954,65966,0,0,0,0,0,4,245,0,0,0,30,342,117,11,20,14,308,18,223,40,1,1,0,0,4946,0,0,0,143,435,0,0,38324,0,0,0,0,0,0,0,0,0,0,0,0,10201,1,0,31440,2451,0,0,5381,5381,249,65705,42638,42638,44153,44154
02/24/2019 11:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.645,56053,56064,0,0,0,0,0,9,179,0,0,0,24,235,105,7,24,13,226,17,161,30,0,0,0,0,3883,0,0,0,144,340,0,0,30822,0,0,0,0,0,0,0,0,0,0,0,0,8777,0,0,27046,1891,0,0,4223,4223,188,55865,34827,34827,37788,37788
02/24/2019 11:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.777,61915,61925,0,0,0,0,0,4,124,0,0,0,10,305,43,5,18,8,276,5,266,2,2,0,0,2,3945,0,0,0,89,336,0,0,34307,0,0,0,0,0,0,0,0,0,0,0,0,9260,0,3,30760,2105,0,0,4281,4281,128,61787,40668,40668,42188,42195
02/24/2019 11:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.595,64640,64652,0,0,0,0,0,9,241,0,0,0,15,278,60,11,25,12,223,4,211,4,1,0,1,0,4201,0,0,1,112,299,0,0,34426,0,0,0,0,0,0,0,0,0,0,0,0,10251,0,1,31074,2253,0,0,4500,4500,250,64390,38865,38865,43667,43664
02/24/2019 11:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.646,57062,57068,0,0,0,0,0,5,190,0,0,0,18,366,74,9,30,14,303,9,282,10,0,0,0,0,3781,0,0,0,114,389,0,0,31042,0,0,0,0,0,0,0,0,0,0,0,0,9043,0,0,27788,1915,0,0,4170,4170,196,56866,35462,35462,38827,38824
02/24/2019 11:45:00,15,"rn2imsbc031","Entity name=ABCF",99.678,70256,70263,0,0,0,0,0,6,211,0,0,0,31,354,151,9,18,25,288,22,213,26,0,0,0,0,5174,0,0,0,164,451,0,0,40840,0,0,0,0,0,0,0,0,0,0,0,0,10647,0,0,33913,2541,0,0,5625,5625,219,70037,45850,45850,47193,47192
02/24/2019 11:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.573,57604,57612,0,0,0,0,0,9,228,0,0,0,21,302,118,8,27,18,239,13,188,23,0,0,0,0,3955,0,0,1,139,372,0,0,31890,0,0,0,0,0,0,0,0,0,0,0,0,8912,2,2,28017,1932,0,0,4327,4327,238,57366,35929,35929,38940,38941
02/24/2019 11:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.812,60644,60643,0,0,0,0,0,2,113,0,0,0,9,249,50,4,21,6,215,5,205,1,0,0,0,0,3778,0,0,0,93,272,0,0,33521,0,0,0,0,0,0,0,0,0,0,0,0,9030,0,0,29967,1963,0,0,4050,4050,115,60529,39702,39702,41038,41038
02/24/2019 11:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.6,67412,67420,0,0,0,0,0,10,250,0,0,0,13,306,58,7,25,10,254,6,237,7,0,0,0,0,4305,0,0,1,118,326,0,0,35760,0,0,0,0,0,0,0,0,0,0,0,0,10709,0,2,32680,2279,0,0,4631,4631,262,67150,40533,40533,45759,45764
02/24/2019 11:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.586,57882,57904,0,0,0,0,0,1,217,0,0,0,17,314,78,9,31,12,258,8,230,13,0,0,0,0,3716,0,0,0,128,348,0,0,31484,0,0,0,0,0,0,0,0,0,0,0,0,9022,0,2,28528,1995,0,0,4064,4064,218,57664,36169,36169,39632,39634
02/24/2019 12:00:00,15,"rn2imsbc031","Entity name=ABCF",99.659,71163,71175,0,0,0,0,0,4,226,0,0,0,44,370,151,17,28,8,319,27,231,29,1,0,0,1,5336,0,0,1,173,474,0,0,41757,0,0,0,0,0,0,0,0,0,0,0,0,10857,3,0,34238,2590,0,0,5810,5810,231,70932,46293,46293,47789,47792
02/24/2019 12:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.665,59484,59490,0,0,0,0,0,6,185,0,0,0,27,336,99,7,32,14,310,20,243,23,0,0,0,0,3999,0,0,0,128,421,0,0,32756,0,0,0,0,0,0,0,0,0,0,0,0,8981,0,0,29335,1908,0,0,4420,4420,193,59291,37298,37298,40294,40297
02/24/2019 12:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.744,59343,59353,0,0,0,0,0,3,139,0,0,0,6,256,45,4,14,12,222,2,217,0,0,0,0,0,3649,0,0,0,80,274,0,0,32644,0,0,0,0,0,0,0,0,0,0,0,0,8689,0,0,29601,1980,0,0,3923,3923,142,59201,38891,38891,40331,40329
02/24/2019 12:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.597,68420,68448,0,0,0,0,0,11,235,0,0,0,16,294,66,11,30,15,242,4,233,2,1,1,0,0,4303,0,0,1,125,318,0,0,36344,0,0,0,0,0,0,0,0,0,0,0,0,10639,0,1,33401,2387,0,0,4621,4621,248,68172,41353,41353,46524,46524
02/24/2019 12:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.513,57497,57510,0,0,0,0,0,6,261,0,0,0,20,359,71,9,24,13,325,11,284,20,0,0,0,0,3671,0,0,0,139,404,0,0,31515,0,0,0,0,0,0,0,0,0,0,0,0,9038,0,2,28191,1943,0,0,4075,4075,267,57230,35739,35739,39259,39264
02/24/2019 12:15:00,15,"rn2imsbc031","Entity name=ABCF",99.651,72110,72115,0,0,0,0,0,4,239,0,0,0,30,381,153,10,31,27,321,20,247,20,0,0,0,0,5138,0,0,0,163,480,0,0,42328,0,0,0,0,0,0,0,0,0,0,0,0,11246,4,0,34492,2540,0,0,5618,5618,247,71863,46975,46975,48368,48369
02/24/2019 12:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.56,58691,58699,0,0,0,0,0,7,243,0,0,0,30,323,139,11,40,15,284,19,216,33,0,0,0,0,4008,0,0,1,148,434,0,0,32343,0,0,0,0,0,0,0,0,0,0,0,0,9022,0,2,28875,1887,0,0,4442,4442,250,58441,36797,36797,39865,39866
02/24/2019 12:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.803,57253,57251,0,0,0,0,0,1,114,0,0,0,8,226,37,6,14,4,181,2,172,2,1,0,1,0,3441,0,0,1,77,230,0,0,31141,0,0,0,0,0,0,0,0,0,0,0,0,8409,1,1,28639,1887,0,0,3671,3671,115,57138,37775,37775,38999,39004
02/24/2019 12:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.589,68673,68683,0,0,0,0,0,5,267,0,0,0,18,323,71,12,29,15,271,6,258,3,3,0,2,1,4169,0,0,0,122,360,0,0,36544,0,0,0,0,0,0,0,0,0,0,0,0,10839,1,2,33379,2354,0,0,4529,4529,272,68401,41350,41350,46668,46671
02/24/2019 12:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.623,57326,57343,0,0,0,0,0,6,193,0,0,0,13,332,72,4,24,16,293,9,255,17,1,0,0,1,3773,0,0,0,130,377,0,0,31558,0,0,0,0,0,0,0,0,0,0,0,0,9077,0,1,27906,1831,0,0,4150,4150,199,57127,35901,35901,38896,38898
02/24/2019 12:30:00,15,"rn2imsbc031","Entity name=ABCF",99.683,72121,72129,0,0,0,0,0,7,211,0,0,0,26,396,155,12,31,17,316,14,245,29,0,0,0,0,5315,0,0,0,154,481,0,0,42737,0,0,0,0,0,0,0,0,0,0,0,0,11376,4,2,34473,2600,0,0,5796,5796,221,71900,46962,46962,48531,48532
02/24/2019 12:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.542,59156,59168,0,0,0,0,0,10,248,0,0,0,28,304,118,8,29,11,282,20,216,26,0,0,0,0,4048,0,0,0,130,411,0,0,32847,0,0,0,0,0,0,0,0,0,0,0,0,9082,3,2,28987,1944,0,0,4459,4459,259,58897,36988,36988,40087,40093
02/24/2019 12:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.786,57869,57879,0,0,0,0,0,4,110,0,0,0,11,301,58,7,20,13,257,4,251,1,0,0,0,0,3612,0,0,0,93,332,0,0,31853,0,0,0,0,0,0,0,0,0,0,0,0,8572,0,4,28796,1958,0,0,3944,3944,114,57755,38330,38330,39398,39401
02/24/2019 12:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.586,68886,68891,0,0,0,0,0,13,267,0,0,0,6,322,74,5,36,21,255,1,246,6,0,0,0,0,4291,0,0,0,134,347,0,0,36859,0,0,0,0,0,0,0,0,0,0,0,0,10936,0,1,33478,2256,0,0,4638,4638,280,68606,41915,41915,46768,46768
02/24/2019 12:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.533,58644,58657,0,0,0,0,0,6,254,0,0,0,19,343,60,10,19,9,298,8,269,11,0,0,0,0,3695,1,0,0,109,364,0,0,32152,0,0,0,0,0,0,0,0,0,0,0,0,9094,1,1,28633,1931,0,0,4059,4059,261,58383,36612,36612,39742,39741
02/24/2019 12:45:00,15,"rn2imsbc031","Entity name=ABCF",99.652,74520,74528,0,0,0,0,0,4,245,0,0,0,50,412,153,17,25,11,350,33,270,21,1,0,0,1,5445,0,0,0,135,512,1,0,43473,0,0,0,0,1,0,0,0,0,0,0,0,11181,0,0,36194,2543,0,0,5957,5957,251,74269,48552,48552,49993,49994
02/24/2019 12:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.594,60535,60539,0,0,0,0,0,9,233,0,0,0,31,275,121,8,32,12,269,23,179,46,0,0,0,0,4046,0,0,0,171,401,0,0,33561,0,0,0,0,0,0,0,0,0,0,0,0,9448,1,1,29548,1929,0,0,4447,4447,242,60293,37985,37985,41011,41011
02/24/2019 12:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.78,56796,56804,0,0,0,0,0,8,109,0,0,0,10,228,28,5,6,5,210,5,196,6,0,0,0,0,3406,0,0,0,90,253,0,0,31237,0,0,0,0,0,0,0,0,0,0,0,0,8439,0,1,28101,1877,0,0,3659,3659,117,56679,37479,37479,38491,38492
02/24/2019 12:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.595,69585,69598,0,0,0,0,0,7,262,0,0,0,16,267,78,15,33,11,203,1,190,4,0,0,0,0,4201,0,0,2,134,300,0,0,37435,0,0,0,0,0,0,0,0,0,0,0,0,10928,2,2,33879,2311,0,0,4501,4501,269,69316,42520,42520,47232,47234
02/24/2019 12:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.626,58543,58544,0,0,0,0,0,12,205,0,0,0,15,363,78,6,33,18,321,9,283,16,0,0,0,0,3707,0,0,2,128,412,0,0,32347,0,0,0,0,0,0,0,0,0,0,0,0,9116,1,2,28777,1911,0,0,4119,4119,218,58325,36839,36839,39881,39883
02/24/2019 13:00:00,15,"rn2imsbc031","Entity name=ABCF",99.65,75350,75359,0,0,0,0,0,3,251,0,0,0,42,392,179,15,39,16,319,27,238,32,0,0,0,0,5467,0,0,0,167,501,0,0,44317,0,0,0,0,0,0,0,0,0,0,0,0,11692,0,0,36411,2591,0,0,5968,5968,255,75095,49295,49295,50784,50784
02/24/2019 13:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.618,61543,61555,0,0,0,0,0,10,212,0,0,0,31,312,133,9,37,10,284,22,208,29,0,0,0,0,4089,0,0,2,156,428,0,0,34217,0,0,0,0,0,0,0,0,0,0,0,0,9682,0,1,29829,1990,0,0,4517,4517,223,61320,38599,38599,41578,41582
02/24/2019 13:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.793,57029,57035,0,0,0,0,0,5,107,0,0,0,5,254,51,4,26,11,214,1,204,6,0,0,0,0,3343,0,0,0,83,278,0,0,31254,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,1,28400,1824,0,0,3621,3621,112,56917,37692,37692,38612,38611
02/24/2019 13:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.573,70490,70502,0,0,0,0,0,5,282,0,0,0,15,307,80,13,36,22,248,2,236,5,0,0,0,0,4155,0,0,0,134,342,0,0,37831,0,0,0,0,0,0,0,0,0,0,0,0,11110,0,4,34427,2260,0,0,4497,4497,289,70201,42991,42991,47901,47905
02/24/2019 13:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.616,58021,58033,0,0,0,0,0,4,207,0,0,0,17,362,74,9,29,12,321,8,276,20,0,0,0,0,3686,0,0,0,127,412,0,0,32053,0,0,0,0,0,0,0,0,0,0,0,0,9022,0,1,28455,1905,0,0,4098,4098,211,57810,36608,36608,39458,39460
02/24/2019 13:15:00,15,"rn2imsbc031","Entity name=ABCF",99.674,76044,76047,0,0,0,0,0,6,239,0,0,0,33,402,175,18,26,14,343,15,255,36,0,0,0,0,5412,0,0,0,163,528,0,0,44661,0,0,0,0,0,0,0,0,0,0,0,0,11620,0,1,36863,2580,0,0,5940,5940,245,75799,49590,49590,51139,51140
02/24/2019 13:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.617,61309,61318,0,0,0,0,0,7,219,0,0,0,31,297,124,11,28,17,273,20,203,36,0,0,0,0,3945,0,0,0,162,408,0,0,34094,0,0,0,0,0,0,0,0,0,0,0,0,9455,0,1,29905,1899,0,0,4353,4353,226,61083,38465,38465,41341,41342
