"Result  :  Query Result"
"Save Time: 03/01/2019 13:33:24"

"User Name:xli"

"Total 13,675   Records"

"Start Time","Period","NE Name","ABCF","Number of Generated 300 Multiple Choices (times)","Number of Generated 301 Moved Permanently (times)","Number of Generated 302 Moved Temporarily (times)","Number of Generated 305 Use Proxy (times)","Number of Generated 380 Alternative Service (times)","Number of Generated 400 Bad Request (times)","Number of Generated 401 Unauthorized (times)","Number of Generated 402 Payment Required (times)","Number of Generated 403 Forbidden (times)","Number of Generated 404 Not Found (times)","Number of Generated 405 Method Not Allowed (times)","Number of Generated 406 Not Acceptable (times)","Number of Generated 408 Request Timeout (times)","Number of Generated 410 Gone (times)","Number of Generated 412 Precondition Failed (times)","Number of Generated 413 Request Entity Too Large (times)","Number of Generated 414 Request-URI Too Large (times)","Number of Generated 415 Unsupported Media Type (times)","Number of Generated 416 Unsupported URI Scheme (times)","Number of Generated 420 Bad Extension (times)","Number of Generated 421 Extension Required (times)","Number of Generated 422 Session Interval Too Small (times)","Number of Generated 423 Interval Too Brief (times)","Number of Generated 429 Provide Referrer Identity (times)","Number of Generated 433 Anonymity Disallowed (times)","Number of Generated 480 Temporarily Unavailable (times)","Number of Generated 481 Call/Transaction Does Not Exist (times)","Number of Generated 482 Loop Detected (times)","Number of Generated 483 Too Many Hops (times)","Number of Generated 484 Address Incomplete (times)","Number of Generated 485 Ambiguous (times)","Number of Generated 486 Busy Here (times)","Number of Generated 487 Request Terminated (times)","Number of Generated 488 Not Acceptable Here (times)","Number of Generated 489 Bad Event (times)","Number of Generated 491 Request Pending (times)","Number of Generated 493 Undecipherable (times)","Number of Generated 494 Security Agreement Required (times)","Number of Generated 500 Server Internal Error (times)","Number of Generated 501 Not Implemented (times)","Number of Generated 502 Bad Gateway (times)","Number of Generated 503 Service Unavailable (times)","Number of Generated 504 Server Time-out (times)","Number of Generated 505 Version Not Supported (times)","Number of Generated 513 Message Too Large (times)","Number of Generated 533 Service Lost (times)","Number of Generated 580 Precondition Failure (times)","Number of Generated 600 Busy Everywhere (times)","Number of Generated 603 Decline (times)","Number of Generated 604 Does not exist anywhere (times)","Number of Generated 606 Not Acceptable (times)","Number of Generated Other 3xx for INVITE (times)","Number of Generated Other 4xx for INVITE (times)","Number of Generated Other 5xx for INVITE (times)","Number of Generated Other 6xx for INVITE (times)"
02/06/2019 09:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,18,0,0,0,0,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,34,0,0,0,0,0,14,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 09:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,29,0,0,0,0,0,22,0,0,36,0,0,0,0,0,0,0,0,11,0,0,0,0
02/06/2019 09:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,14207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,65,0,0,0,0,0,20,0,0,66,0,0,0,0,0,0,0,0,7,0,0,0,0
02/06/2019 10:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,3,0,0,0,0,15173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,109,0,0,0,0,0,21,0,0,105,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 10:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,10470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,67,0,0,0,0,0,15,0,0,67,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 10:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,2705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,27,0,0,0,0,0,14,0,0,34,0,0,0,0,0,0,0,0,6,0,0,0,0
02/06/2019 10:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,52,0,0,0,0,0,17,0,0,33,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 10:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,65,0,0,0,0,0,18,0,0,62,0,0,0,0,0,0,0,0,7,0,0,0,0
02/06/2019 10:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,3,0,0,0,0,15818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,111,0,0,0,0,0,13,0,0,89,0,0,0,0,0,0,0,0,9,0,0,0,0
02/06/2019 10:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,10885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,0,0,0,0,0,72,0,0,0,0,0,19,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 10:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,15,0,0,0,0,2652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,35,0,0,0,0,0,27,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/2019 10:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,50,0,0,0,0,0,16,0,0,23,0,0,0,0,0,0,0,0,7,0,0,0,0
02/06/2019 10:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,56,0,0,0,0,0,39,0,0,70,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 10:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,5,0,0,0,0,10583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,119,0,0,0,0,0,27,0,0,113,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 10:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,63,0,0,0,0,0,21,0,0,65,0,0,0,0,0,0,0,0,6,0,0,0,0
02/06/2019 10:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,38,0,0,0,0,0,17,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 10:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,4505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,53,0,0,0,0,0,11,0,0,40,0,0,0,0,0,0,0,0,6,0,0,0,0
02/06/2019 10:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,16688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,56,0,0,0,0,0,23,0,0,66,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 10:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,12,0,0,0,0,11847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,124,0,0,0,0,0,20,0,0,98,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 10:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,16890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,65,0,0,0,0,0,14,0,0,63,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 10:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,35,0,0,0,0,0,20,0,0,27,0,0,0,0,0,0,0,0,9,0,0,0,0
02/06/2019 10:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,1,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,51,0,0,0,0,0,15,0,0,37,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 10:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,19716,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,65,0,0,0,0,0,28,0,0,71,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 11:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,7,0,0,0,1,9564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,132,0,0,0,0,0,20,0,0,88,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 11:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,10439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,82,0,0,0,0,0,19,0,0,69,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 11:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,46,0,0,0,0,0,23,0,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 11:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,49,0,0,0,0,0,13,0,0,24,0,0,0,0,0,0,0,0,8,0,0,0,0
02/06/2019 11:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,86,0,0,0,0,0,20,0,0,61,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 11:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,2,0,0,0,0,10137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,125,0,0,0,0,0,22,0,0,118,0,0,0,0,0,0,0,0,8,0,0,0,0
02/06/2019 11:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,11309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,81,0,0,0,0,0,22,0,0,76,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 11:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,34,0,0,0,0,0,19,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 11:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,46,0,0,0,0,0,12,0,0,45,0,0,0,0,0,0,0,0,12,0,0,0,0
02/06/2019 11:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,10090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,70,0,0,0,0,0,25,0,0,85,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 11:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,5,0,0,0,0,14184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,108,0,0,0,0,0,25,0,0,93,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 11:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,10568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,71,0,0,0,0,0,11,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/2019 11:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,47,0,0,0,0,0,18,0,0,39,0,0,0,0,0,0,0,0,6,0,0,0,0
02/06/2019 11:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,1,49,0,0,0,0,0,22,0,0,31,0,0,0,0,0,0,0,0,12,0,0,0,0
02/06/2019 11:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,9627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,64,0,0,0,0,0,14,0,0,63,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 11:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,0,0,0,0,13571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,111,0,0,0,0,0,43,0,0,105,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 11:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,9463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,75,0,0,0,0,0,22,0,0,80,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 11:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,45,0,0,0,0,0,12,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 11:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,36,0,0,0,0,0,21,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 11:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,11,0,0,0,0,10110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,63,0,0,0,0,0,23,0,0,61,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 12:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,11,0,0,0,0,14229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,122,0,0,0,0,0,26,0,0,130,0,0,0,0,0,0,0,0,10,0,0,0,0
02/06/2019 12:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,7059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,85,0,0,0,0,0,21,0,0,83,0,0,0,0,0,0,0,0,6,0,0,0,0
02/06/2019 12:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,40,0,0,0,0,0,18,0,0,32,0,0,0,0,0,0,0,0,11,0,0,0,0
02/06/2019 12:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,1,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,55,0,0,0,0,0,14,0,0,41,0,0,0,0,0,0,0,0,17,0,0,0,0
02/06/2019 12:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,1,74,0,0,0,0,0,28,0,0,80,0,0,0,0,0,0,0,0,9,0,0,0,0
02/06/2019 12:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,4,0,0,0,0,10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,121,0,0,0,0,0,31,0,0,105,0,0,0,0,0,0,0,0,10,0,0,0,0
02/06/2019 12:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,71,0,0,0,0,0,28,0,0,70,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 12:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,38,0,0,0,0,0,21,0,0,43,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 12:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,57,0,0,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,10,0,0,0,0
02/06/2019 12:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,10117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,58,0,0,0,0,0,25,0,0,71,0,0,0,0,0,0,0,0,7,0,0,0,0
02/06/2019 12:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,4,0,0,0,0,11662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,140,0,0,0,0,0,23,0,0,126,0,0,0,0,0,0,0,0,10,0,0,0,0
02/06/2019 12:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,10369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,96,0,0,0,0,0,28,0,0,62,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 12:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,1,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,41,0,0,0,0,0,13,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 12:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,63,0,0,0,0,0,31,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 12:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,9627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,93,0,0,0,0,0,36,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 12:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,12,0,0,0,0,13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,127,0,0,0,0,0,37,0,0,113,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 12:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,9247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,80,0,0,0,0,0,25,0,0,91,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 12:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,43,0,0,0,0,0,19,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 12:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,48,0,0,0,0,0,16,0,0,26,0,0,0,0,0,0,0,0,6,0,0,0,0
02/06/2019 12:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,1,70,0,0,0,0,0,33,0,0,73,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 13:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,8,0,0,0,0,9053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,153,0,0,0,0,0,30,0,0,125,0,0,0,0,0,0,0,0,12,0,0,0,0
02/06/2019 13:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,1,11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,94,0,0,0,0,0,9,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/2019 13:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,42,0,0,0,0,0,20,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 13:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,56,0,0,0,0,0,22,0,0,35,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 13:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,13,0,0,0,0,11362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,82,0,0,0,0,0,41,0,0,64,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 13:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,0,0,0,0,11521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,164,0,0,0,0,0,31,0,0,122,0,0,0,0,0,0,0,0,12,0,0,0,0
02/06/2019 13:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,12633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,74,0,0,0,0,0,13,0,0,83,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 13:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,2147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,42,0,0,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,7,0,0,0,0
02/06/2019 13:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,15,0,0,0,0,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,54,0,0,0,0,0,19,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 13:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,10299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,57,0,0,0,0,0,30,0,0,73,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 13:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,8,0,0,0,0,14961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,154,0,0,0,0,0,41,0,0,109,0,0,0,0,0,0,0,0,13,0,0,0,0
02/06/2019 13:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,99,0,0,0,0,0,21,0,0,81,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 13:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,43,0,0,0,0,0,17,0,0,32,0,0,0,0,0,0,0,0,2,0,0,0,0
02/06/2019 13:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,55,0,0,0,0,0,15,0,0,33,0,0,0,0,0,0,0,0,4,0,0,0,0
02/06/2019 13:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,12946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,67,0,0,0,0,0,34,0,0,72,0,0,0,0,0,0,0,0,5,0,0,0,0
02/06/2019 13:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,11,0,0,0,0,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,136,0,0,0,0,0,44,0,0,101,0,0,0,0,0,0,0,0,14,0,0,0,0
02/06/2019 13:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,1,0,0,0,0,7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,85,0,0,0,0,0,26,0,0,73,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 13:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,50,0,0,0,0,0,26,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0
02/06/2019 13:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,64,0,0,0,0,0,12,0,0,50,0,0,0,0,0,0,0,0,7,0,0,0,0
02/06/2019 13:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,13410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,73,0,0,0,0,0,10,0,0,73,0,0,0,0,0,0,0,0,11,0,0,0,0
02/06/2019 14:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,15,0,0,0,0,14483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,116,0,0,0,0,0,30,0,0,125,0,0,0,0,0,0,0,0,7,0,0,0,0
02/06/2019 14:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,10133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,79,0,0,0,0,0,23,0,0,78,0,0,0,0,0,0,0,0,3,0,0,0,0
02/06/2019 14:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,1,39,0,0,0,0,0,22,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0
